x,y
48.77150563,-17.64200153
47.99163291,-17.05881381
47.89349093,-17.61568308
48.25245057,-17.81858037
47.78729366,-17.68640591
48.22817346,-17.16286158
48.97563254,-17.92400627
48.18011453,-17.95496065
48.1975349,-17.00473168
48.20269292,-17.7479799
48.3661755,-18.10170036
47.75037309,-17.41734498
48.33733319,-16.99281738
48.31539878,-17.93999421
48.18104563,-17.50082173
48.70707221,-17.93187813
48.62772619,-17.67685497
47.7181161,-17.46494198
48.05629523,-17.82245714
49.23171846,-16.99002295
47.98217901,-17.14500382
48.32242483,-17.29530325
48.30765173,-16.7480787
48.1451216,-17.21529673
48.54689233,-16.87429509
48.57279994,-17.55691614
48.52406942,-17.73155874
48.59149031,-16.15178237
48.77483917,-16.72825987
48.42612477,-16.93618348
48.28014258,-15.83678185
48.14473188,-17.19559799
47.08730903,-19.37451952
48.79304903,-17.32300544
48.86408618,-16.60865961
48.56483961,-16.52183983
47.95262394,-16.80385178
47.76255718,-16.66214641
48.7251261,-17.33622989
48.35585372,-16.61765154
48.62455406,-16.29122303
48.68795772,-16.45685598
48.53992726,-19.31182263
47.82853035,-19.10250997
47.36706981,-19.50077077
48.23156768,-19.03722911
48.78037088,-19.37575448
48.57871611,-19.83319959
48.32725301,-18.79203705
48.29885815,-19.26406735
47.843958,-19.63108269
48.42350556,-19.66041418
47.69486254,-19.48462764
47.60236204,-19.80481119
47.54723846,-19.44059988
47.84217648,-20.10032728
48.14260792,-20.13425574
48.08286742,-19.0479873
48.77642112,-19.50017279
48.55092139,-19.62631208
48.55153143,-19.25322971
48.12002303,-20.19333174
47.36330008,-19.53654844
47.5942931,-19.34098403
47.99606885,-18.89941607
48.88113198,-18.75813019
48.09079355,-18.14396155
47.61384564,-18.8075717
47.62616786,-18.65321969
48.45521397,-19.33762017
48.23833751,-18.30790976
48.54566687,-18.55091301
47.94293629,-18.99449654
47.50026422,-18.71163451
47.92759107,-19.09315226
47.7077469,-18.7413883
47.64740456,-18.73854167
48.12775041,-18.92698809
48.43534452,-18.43158677
48.34192756,-18.71026936
47.68772108,-19.19996994
47.9834857,-19.38375402
48.93982132,-17.12496593
48.75676839,-16.81994956
49.33028937,-16.77887742
48.65147678,-17.47457011
49.22962088,-18.14747633
49.39110883,-17.96689467
49.45724279,-17.68523343
43.87510976,-23.0835954
44.34593131,-23.29111283
44.17882092,-23.34292837
43.97153438,-23.32761573
43.93854241,-23.11974173
43.77401218,-23.76403365
44.0899141,-23.5968182
43.97015614,-23.69731714
44.23660402,-23.09275099
43.99092512,-23.72875211
43.70712448,-22.9492371
44.31909115,-23.31604484
43.35761321,-22.78639733
44.03653446,-22.91628707
43.94793263,-23.64775873
44.18379797,-23.09469117
44.08904331,-23.46198915
43.47475219,-22.96172693
43.93755845,-23.98121031
44.2184699,-23.28709992
44.09228711,-22.92803829
44.28877941,-23.50914023
43.69268864,-23.17506106
43.79504396,-23.92482768
44.66006395,-23.10556243
44.10301723,-22.45329349
43.8053867,-22.4618512
43.8152164,-22.50578881
44.15484421,-23.07077089
44.70862828,-23.64011987
43.74021313,-23.35000758
43.79047208,-23.39546716
44.04698163,-22.87062007
47.47717931,-19.41061162
43.76101123,-23.286202
43.95569135,-22.75041246
44.20831123,-23.34340056
43.86552611,-23.45215646
44.46902756,-23.18632364
43.81250672,-22.85233812
43.75274595,-22.46574571
43.89082198,-23.83989867
44.35017006,-22.6314957
43.7056043,-24.23016856
44.10999447,-24.08730824
43.93852855,-23.41714387
43.81671168,-22.87848964
43.81808628,-22.84165548
43.95665852,-24.15187644
44.13885483,-23.04679024
43.34543315,-22.63241032
44.05389663,-22.07293896
44.06379183,-24.68005613
44.62823922,-23.47905824
47.98725127,-19.16954447
43.69840816,-23.10146104
43.93119261,-22.70280838
43.62020306,-22.19787213
43.82820433,-22.59383426
45.32938496,-24.09480501
43.95949841,-22.39631
43.78170088,-22.93699169
43.51718004,-22.10819788
44.45796555,-25.20902763
44.91866322,-25.07107839
44.42203891,-25.07562214
44.52623331,-24.22437575
45.07312164,-23.7551896
44.84371959,-24.29854602
44.09838378,-24.52882962
45.24246596,-23.99684638
43.86120635,-24.50240308
44.29276954,-24.04380986
44.67107834,-23.67900054
47.55956366,-18.42770133
43.64359691,-23.75546984
44.37353443,-23.74353297
45.14303838,-24.34454649
45.16365093,-23.38735945
45.39829432,-23.88909573
44.62594462,-24.99493001
44.95177154,-24.60182219
43.63455919,-22.21810327
44.33426841,-22.85803072
45.65699323,-22.19107613
45.18545539,-22.17281212
44.14431242,-22.63134884
44.15504469,-21.81447925
44.51069978,-22.42797535
45.43868503,-22.28485633
45.20612685,-22.87194954
44.70541612,-22.56459258
44.65389102,-22.65853907
47.76269464,-19.53727496
44.57536913,-22.60725901
44.0374623,-22.08037577
44.18078176,-21.64113693
43.99843312,-22.01723853
45.87136589,-23.20156518
45.22157034,-23.91272568
44.72766324,-23.70307371
45.5230267,-23.31933676
45.04653898,-23.98852914
45.62369286,-24.03199014
44.68683914,-24.03183649
45.8409446,-23.56967379
45.36749223,-23.35080813
45.13786133,-22.17677584
44.5251548,-21.67631992
45.4498579,-21.69725602
44.46693163,-21.0483893
45.61183644,-24.90547601
45.70435462,-21.48822453
46.17000187,-20.74635483
45.07869142,-21.07579348
44.76168874,-21.82127732
44.9310984,-22.00964757
44.88410067,-21.17709038
44.97712568,-21.5277217
44.63347637,-22.00497156
44.13698909,-21.16127634
44.25015366,-21.3157384
44.23277175,-21.17966723
46.14005653,-21.4796046
45.39937764,-20.95396763
44.3916229,-23.32011138
44.00945413,-23.09480368
44.43947978,-23.20438367
44.83784149,-23.8036867
44.85715967,-23.09417121
44.5521433,-23.04693718
44.05606858,-23.60256961
44.37336076,-23.78577352
44.91125953,-23.55513728
44.19410597,-23.19530261
44.2396078,-22.99369265
44.66428633,-23.84540549
45.07031454,-23.33127296
44.56460466,-23.49645386
45.22931855,-23.39815853
45.2623485,-23.69060084
44.86776614,-23.94701648
44.46492691,-23.93758033
45.41771086,-24.14895146
44.56814868,-23.9501576
44.38823028,-23.21611749
45.44399883,-23.47417959
45.01166361,-23.56004133
44.00143259,-23.06307479
44.86613941,-23.07814933
44.02576773,-23.58951921
44.43875649,-23.12949403
44.23994903,-22.92321849
43.35801734,-21.76264668
43.88506181,-22.22658838
43.38836554,-22.15113509
43.91193036,-20.90123989
43.97953549,-21.80072688
43.45548551,-21.73934767
44.24066444,-21.73663866
43.85901051,-21.54318664
43.8590629,-21.3891879
44.57465071,-21.60739552
44.06688734,-22.16355766
44.07121251,-22.36813425
43.66220744,-21.85668357
43.94706471,-21.31403435
43.44681846,-22.53578365
43.82867417,-22.03539158
47.41924745,-18.45817577
43.37411046,-21.89335402
43.64044495,-22.64674371
43.56328547,-22.53712116
44.65964698,-22.35637735
43.89144192,-21.28122556
44.14172803,-21.59249346
43.63620164,-21.6435273
43.70652725,-22.10740512
43.99935296,-22.20896841
44.36714134,-22.50639362
44.04543248,-22.81814248
44.68476277,-22.4488939
43.95251793,-22.8860756
44.94784174,-22.57454367
44.77824717,-22.41711197
44.45619411,-23.33893867
44.27585983,-23.33214637
44.70892067,-22.63569343
44.97284217,-22.80235101
44.03742959,-23.17025425
43.78698118,-22.52938975
45.88404024,-24.72987525
46.4751662,-24.75755892
46.08927743,-24.91895616
45.47988005,-25.33765407
45.87618927,-24.69776034
46.5335822,-24.6738375
45.59268318,-24.8253966
45.62687418,-24.31332287
45.98721445,-24.79428236
47.17844197,-18.56771641
45.39520702,-25.26425964
45.81408734,-24.70988668
46.48785275,-24.5984254
45.67618253,-24.53547909
46.59681858,-24.95021818
45.85543236,-24.79637637
45.61128105,-24.55935567
45.64708648,-24.579554
46.07624373,-24.92327076
45.45527384,-25.21187066
47.64008583,-18.46275931
45.99366697,-24.98394545
46.17415792,-24.74441481
44.10870943,-22.45426788
44.61613317,-24.13691564
45.355481,-23.68226743
45.01592962,-24.22614206
45.46783445,-24.56725978
44.81801299,-23.97678369
45.71894578,-24.31063135
44.83096693,-24.63598707
45.73961378,-24.4473499
45.53472086,-24.7445963
45.19917037,-24.77834294
44.9537534,-24.23992998
45.14040422,-24.69996583
44.91182493,-24.04735493
45.22475185,-24.54117694
45.85503925,-24.51326087
45.28430891,-23.60218196
47.8909802,-20.34295721
46.17432708,-24.57473435
45.79254305,-23.59863674
45.0064788,-24.2921627
45.7984166,-23.95789041
45.4039808,-23.86196165
44.6595138,-24.82049574
45.7693564,-25.09395568
45.0383552,-25.33712594
45.43319078,-24.7208425
45.26448294,-24.84602899
44.53264538,-25.25893757
44.86883201,-25.1514651
45.23031689,-24.77715737
44.63706426,-25.14278554
45.70443288,-24.76817488
44.90661512,-25.24383123
47.1777993,-24.57619809
46.13175364,-24.76698424
46.83852446,-24.83944709
46.30963072,-24.74320907
47.95581202,-19.03259733
47.10740845,-18.8395644
46.91191172,-19.02680821
49.49367107,-12.52447499
47.8782824,-21.51091051
48.8404036,-18.32524267
46.79175302,-21.73001723
49.13529716,-12.67563181
47.93421428,-14.44358459
48.17827485,-20.85753267
47.44237598,-18.28746915
47.88846643,-19.07753764
48.09258359,-18.63033683
47.87360555,-19.03185392
46.79519458,-19.15542642
49.33181911,-12.68756317
49.49883665,-12.74244986
46.5779667,-15.46525449
47.22127801,-19.48553381
47.5067936,-18.56952989
47.60664435,-22.04126284
47.26802214,-19.14882091
47.57998785,-19.39903267
47.22235128,-18.85570821
48.04104596,-21.33139737
47.24901969,-19.39740118
47.17323345,-16.57406358
47.32784506,-18.70706982
48.04786561,-18.70285217
47.28618836,-19.04039612
47.24889349,-18.88215337
47.12426245,-18.79422475
47.12171367,-18.73465098
47.48761797,-19.22665858
47.79610615,-18.63887783
45.72240519,-15.88450331
47.60174793,-19.2349612
47.60629597,-19.4162891
47.21509241,-18.37581681
47.89392182,-18.93456191
47.19299821,-18.40603991
47.52183323,-18.50507796
47.11802528,-18.77640939
47.86641441,-19.45998545
47.15364323,-19.12001963
47.89636124,-18.91374102
46.83162774,-15.54633858
47.23094658,-18.90667395
48.01518404,-18.41763112
48.12080338,-18.45394775
47.68775433,-19.31498248
47.99332916,-18.93023778
47.36497795,-15.07815485
48.09822935,-18.49245539
47.38596895,-15.14590393
47.63781004,-18.16410801
47.86579791,-19.32650099
48.53498784,-14.86092733
48.20067255,-18.99935793
47.30023482,-19.47989339
47.25158136,-18.98302459
47.56207455,-19.68555247
46.87926745,-15.94201464
47.93209166,-18.36033943
48.00996102,-18.74959828
47.41584767,-19.37698774
47.77448409,-18.46438532
47.07726424,-18.45163504
46.99084953,-18.99187707
47.05500322,-18.62999491
47.42602748,-18.04782318
47.37514597,-18.29065528
47.81279975,-18.34445142
47.62783279,-15.54486548
47.63395515,-19.08699238
47.7981616,-19.16317952
47.59267273,-19.47187419
47.78216733,-19.12113156
47.37116594,-18.03483139
47.66513604,-18.4775136
47.02137617,-18.80598277
48.12036786,-19.00146713
47.2673221,-18.32759685
46.86406801,-18.38858975
46.91279215,-19.2550532
46.95893096,-18.83760068
47.63998863,-18.89418813
47.7537347,-18.43626741
47.62928032,-19.04959355
47.54108171,-18.19883435
47.41253533,-18.45185887
48.12381,-18.95509933
47.30213228,-19.30766721
48.61091276,-14.4113249
47.61676795,-19.45629122
47.54060317,-18.37078002
46.99120824,-18.62422301
46.93296854,-19.03356475
47.8812199,-18.6507184
49.39038035,-15.16784326
47.45662499,-18.27784499
47.58750364,-18.18429522
47.8103139,-18.96590564
46.91099353,-18.45635982
47.69168951,-19.19758947
47.46703736,-19.28084232
47.72404573,-19.01865523
47.88223852,-19.24977142
47.42167868,-18.27704089
47.91031286,-18.1441572
47.50442055,-18.45752121
47.97743264,-18.67952573
47.69217678,-18.872804
47.22695044,-19.32982823
47.46286376,-19.55506631
47.34000234,-18.40567671
47.46573289,-18.40755816
47.19606327,-18.59371345
48.04111622,-18.09963678
47.65516524,-19.26679804
46.22307336,-18.62647437
46.73183164,-19.09594891
45.80051287,-19.26217223
46.49141826,-18.49549841
45.35152437,-18.34547866
45.59384278,-18.02681101
48.54021169,-19.44237125
46.40726952,-19.61262913
46.78893699,-19.02152944
46.81970535,-17.38129659
46.11401635,-17.68546529
46.87748248,-18.25916177
45.93305798,-18.36874117
46.69131909,-18.26646314
47.01515114,-18.89449759
46.272228,-18.76331566
45.89111846,-18.5000332
47.5840772,-18.67931039
45.67034657,-18.67227136
46.79030812,-18.1340742
47.1777659,-18.55023726
47.09305037,-19.0013709
46.61187583,-18.21928562
46.76921822,-18.90758897
46.39451234,-18.20309405
47.19837267,-18.88814539
43.85463437,-23.7917804
46.97297859,-18.46818207
46.20315882,-19.12062406
46.58292177,-19.85940485
46.29761846,-18.52740816
46.33387264,-19.26881596
47.06744319,-19.4594327
47.1692698,-18.57365562
47.54333369,-19.05439301
47.2063383,-18.55903345
46.65962421,-19.36370942
43.31456237,-22.49656513
47.36368408,-19.06379461
47.14324304,-19.16815052
47.27509752,-18.51220218
46.32090092,-18.72677193
47.22976745,-18.89863271
47.05132779,-18.30743631
47.33150162,-18.91425813
46.98595668,-19.43347119
46.73960711,-19.08457213
47.12030752,-18.34005006
47.4774601,-19.29141978
47.48951484,-19.20775236
46.77593036,-18.73649294
46.80578053,-18.50656059
44.96822687,-24.39501695
46.59541896,-18.69139303
46.70618842,-18.75472637
47.53036823,-18.69961152
47.32275085,-19.25213013
46.79796791,-18.79958019
47.2449102,-18.49396286
47.07986853,-19.06363382
49.3111576,-17.63258558
47.51318999,-18.76485225
47.06539351,-18.28265467
47.75832379,-18.82643668
46.94846934,-19.14411092
47.05361543,-18.74556758
46.74080898,-19.31791575
48.94173792,-18.04877152
46.9183246,-18.94611338
47.36868589,-19.61033203
47.0070135,-19.10067239
46.93963056,-18.73853409
47.20962929,-19.54977027
46.72441015,-18.71589892
47.60537212,-19.22634414
46.83032402,-19.22621734
46.06844557,-19.09198781
46.80181805,-18.66767424
48.91345129,-17.88956629
46.84810358,-19.66172391
46.78590605,-19.34684996
46.94685153,-18.95270835
46.77635165,-19.49681342
46.77364281,-19.5024221
46.60605866,-18.66672535
46.27337699,-18.68509848
46.98411487,-19.54689349
46.924507,-18.78190741
48.93095433,-18.27888953
46.55719893,-19.80592613
46.7566377,-18.75572742
46.84671043,-18.94689194
48.88561599,-18.07322945
47.04602527,-19.00969467
46.96472299,-19.02714705
47.12394128,-18.70041178
47.04797705,-20.25434694
46.91890413,-19.62053214
47.29762103,-20.07452519
46.88904697,-19.4768514
46.53055496,-19.90913181
47.19809042,-19.56564378
47.37152441,-20.07413569
47.19394401,-19.40708461
46.96232566,-20.5411642
46.95525605,-20.24770959
47.56683495,-20.21102945
47.4828656,-19.71234346
47.18213678,-20.36766874
46.94050925,-19.42915968
46.63532128,-19.40583466
47.17686032,-19.60623752
48.94771338,-18.13328069
49.08521574,-14.3376472
50.15067245,-14.51789561
49.94002867,-14.66008296
49.47606691,-14.36014798
50.07936625,-14.8581619
49.52413714,-14.9726524
50.19778157,-14.95992905
49.89517741,-14.04455955
48.96902865,-14.42752182
48.99446966,-14.84364098
49.15301112,-17.97941475
49.87312862,-14.89625484
48.96105149,-14.77643372
49.96561334,-15.21332739
50.06160833,-14.90729023
50.07981456,-14.77289034
50.29084026,-15.83804008
49.78264782,-14.67894833
47.54174455,-22.59533781
47.8601899,-22.4037855
47.27910781,-22.49718409
47.0555132,-22.81907445
47.14226028,-22.78785273
47.09710221,-22.60001737
47.46703184,-23.26487904
46.98715686,-23.06539637
47.67063228,-22.48058133
47.27178701,-22.58939062
47.90133834,-22.04439508
47.57294037,-22.43872233
49.29476339,-17.84556234
47.65390977,-22.87418429
47.16328445,-23.17812947
47.49954751,-23.23049897
47.29095338,-22.38170653
47.90704514,-22.4536667
47.14522508,-22.97642776
47.49636111,-23.13922206
47.39496062,-22.70876594
47.53909395,-22.11040686
47.20707254,-23.01720441
49.29155501,-17.88123924
47.20393329,-22.81428298
46.95199249,-24.32836014
46.67519983,-23.95358046
47.34083234,-23.88299541
46.41745189,-23.70142829
46.37795331,-23.18117624
47.52296945,-23.91669443
48.23182951,-19.68055805
48.00887003,-19.60527328
48.18403335,-19.80914235
47.5037035,-18.8913373
47.20312196,-19.16472023
47.7056634,-19.49017886
47.2781333,-18.76274458
47.89143849,-19.9099915
48.01959439,-18.9780215
47.53651649,-18.6767794
47.40894997,-19.54155749
47.5198358,-18.90914849
49.26382198,-17.82212028
48.19596938,-18.67412574
47.25231235,-19.4481154
47.37896701,-19.51468776
47.40480439,-19.4002244
47.77667051,-18.85288436
47.34620824,-20.85595399
48.18966097,-19.49769047
47.83133501,-18.8408482
47.61731388,-18.58263605
47.70882093,-19.60229818
49.05335324,-18.19965927
47.4609241,-18.73620479
48.20584718,-18.02166723
47.02768408,-18.39667454
47.91826674,-17.62592146
47.93899134,-18.55980258
48.29568911,-17.9320964
48.04838614,-17.94388438
47.75047907,-18.5474852
47.98626994,-17.81370567
47.13860818,-18.28129875
48.83838141,-18.47829668
47.52990684,-18.08294376
48.15636351,-18.05337839
47.5340729,-18.54551033
47.81805168,-18.07008947
47.46405288,-18.7147091
47.46346386,-18.46900587
47.47161024,-18.51431344
48.23752733,-18.03642758
48.2426564,-18.02497418
47.39427024,-18.73145581
48.48731239,-13.94823259
48.25472145,-17.92390446
47.82583419,-18.46157983
47.27307032,-18.04866921
47.88140067,-19.00375072
47.59281762,-18.14860238
47.6445778,-18.69366887
48.28718893,-18.5017102
47.42926908,-18.33869015
47.54417045,-19.0384663
48.24038829,-13.96997563
47.74650367,-17.47843207
47.55220701,-18.25399814
48.35296436,-18.30269367
48.25242158,-18.15274623
47.10491631,-17.81124244
47.66544104,-18.12407746
47.25996107,-17.75970373
47.55555889,-18.57241398
47.23108137,-19.18897536
46.58910706,-18.44566898
48.57063985,-13.71959031
47.23810904,-18.48198805
47.25155745,-18.88311722
47.37267458,-18.52829731
46.85776136,-19.06125174
46.56843777,-18.22914149
46.81170058,-17.68709079
47.05897057,-18.01855255
47.22132743,-17.99856498
47.34151439,-18.06160173
47.6940779,-18.22661763
46.46978672,-18.07532198
46.9693821,-17.98770111
47.18360479,-17.72113004
47.000613,-18.81908024
46.04590777,-22.08725049
46.68007232,-17.41260484
46.76823851,-18.24867661
47.05215682,-17.93069859
47.41724852,-18.99798155
47.49495353,-18.71588429
47.9984756,-18.90709571
48.07986634,-19.28869011
48.17474811,-18.62281382
47.49133821,-18.8817843
47.42592029,-21.94917622
47.45938453,-18.25488712
47.79341119,-18.27008847
48.27352443,-19.25126735
47.39371061,-18.59644159
47.58084079,-19.31596848
47.57489956,-18.2223633
47.09888444,-18.55880537
47.9214882,-18.27013204
47.44498308,-18.28478952
47.47629046,-18.7792569
47.49069093,-21.86108468
47.46060627,-18.24987062
48.32157994,-19.13888051
48.13663507,-18.53156848
48.26910288,-18.52947325
48.18711151,-18.93045554
47.73510053,-19.73826429
47.82376333,-19.53084574
47.72516655,-18.41930938
48.08799495,-18.28920232
47.92965881,-22.14571485
48.39403099,-18.99931843
47.49756466,-18.83429074
48.03057861,-18.70585618
47.2128727,-18.81553366
47.41094326,-18.94315393
47.74518147,-19.37650002
47.20467676,-18.6292857
47.82765656,-19.42530845
48.03212463,-18.44636346
48.05157909,-19.08025302
48.07190512,-18.81276888
47.88728718,-19.0985487
47.27321386,-18.71551437
47.71273623,-18.40215762
48.07335001,-19.21853777
48.00071243,-18.63363157
47.38354311,-19.26394301
48.03640623,-18.85298229
47.71530047,-19.21187357
49.82560069,-14.6216252
48.3195393,-18.82756681
46.54882407,-19.06990544
46.44881231,-18.63189947
46.5809824,-18.47930144
45.90400032,-19.24901879
46.65618297,-19.33054195
45.87461224,-18.34211555
46.63663418,-18.23231011
46.1867939,-19.44304664
46.53691662,-18.87612954
45.9734961,-18.4405553
46.04787677,-18.7984227
46.67549948,-19.14036175
45.81757645,-18.68560975
46.64427806,-19.10569067
46.45243878,-18.87482535
46.16718583,-18.2669756
46.73425926,-19.01803803
46.64825596,-18.39173675
45.6809784,-19.03783539
46.48184433,-19.10997054
46.4596001,-18.8776562
46.5190482,-19.31589298
47.81938897,-18.92592954
46.9255686,-18.55551087
46.99776277,-18.84345051
47.14322879,-19.66520278
47.13972116,-18.58630184
47.23993969,-18.623314
47.16202608,-19.52769888
47.4386098,-19.47063565
47.52504679,-18.89802265
47.4106803,-19.87937276
48.53038949,-18.66176917
46.85166844,-20.36645809
47.47244727,-19.86328949
46.80789726,-19.44462117
47.61901423,-19.99050926
47.35867123,-19.40023813
46.75834699,-19.3909019
46.42102339,-19.85656134
46.66168216,-19.71984053
46.56254063,-20.15942496
47.28594747,-19.31197453
46.5508157,-19.33575998
46.84265234,-20.21394668
46.97176781,-19.30845825
47.46993873,-20.04399335
46.98494856,-20.07925658
46.5767316,-19.77975704
47.43824039,-20.10102506
47.53969608,-19.31445173
47.19964723,-20.40546781
46.87120279,-20.4971171
46.80171985,-19.60662197
46.77365503,-19.60179217
47.17135148,-19.53761101
46.98411777,-19.50308166
46.84276056,-19.49019458
47.2928659,-19.89757915
46.61702892,-19.77666125
47.18850839,-19.60219192
46.86257446,-19.96445433
47.31442062,-19.84390042
47.28431453,-19.44410278
46.60698447,-20.40160096
46.81804635,-19.38203913
47.32735231,-19.4571941
46.6662014,-19.93812106
47.5427638,-19.22330592
46.82625537,-20.22175741
47.61651168,-19.17919644
46.83830367,-19.52731836
46.95054268,-19.3935694
47.2590021,-20.35994799
47.01650656,-20.52909391
47.0991394,-20.52024609
47.42594497,-19.285448
46.63638675,-19.57700793
48.37653345,-13.64013011
47.91953356,-22.29481217
47.38759621,-20.02734504
46.98369609,-19.21174971
47.92150731,-19.6541009
47.89357458,-19.64370304
47.79382882,-19.87221822
47.47735803,-20.06499564
47.32638115,-19.9834204
47.39899305,-19.89907472
47.67016485,-20.10754052
48.32428312,-13.79931456
48.07656756,-19.47807633
47.62222707,-18.90015969
47.78770351,-18.92623275
46.90334275,-19.26945822
46.99886024,-19.68360891
47.39967345,-18.95546503
47.99403189,-19.37393813
46.91325958,-18.89693395
48.31906117,-19.57754445
47.57939081,-19.0638297
48.7160918,-13.83491933
47.94200898,-19.34832231
47.88419327,-19.1104138
47.04012415,-18.76505937
48.16991971,-20.03709698
47.35880061,-19.30958482
47.91268927,-19.11223697
47.28393799,-19.80003549
47.94818258,-19.04409933
50.25007379,-15.26139821
47.32507532,-19.82762175
47.84710469,-19.68709095
47.02201746,-19.5949252
47.22406128,-18.81342769
47.09309192,-19.94431762
48.15838296,-19.8035783
47.68543426,-19.08208257
47.50783174,-20.91431821
47.3130023,-19.89140296
47.40360451,-20.06157829
47.7542252,-21.52638939
47.00425594,-19.99847791
46.75403308,-19.44724092
47.43391886,-19.28002713
47.57652358,-19.35343572
46.8869877,-19.66461138
47.36589065,-19.33847029
48.0000087,-19.57910846
47.20528877,-19.17692719
47.87143879,-19.33107976
47.58126692,-21.81083875
47.13671893,-18.94176457
47.33711595,-20.0503172
47.84613374,-19.58642201
46.94181064,-19.55237162
46.91155593,-19.78086235
47.82275315,-20.13870032
47.46641056,-20.1433071
47.56535581,-20.42266659
47.16633611,-19.1506428
47.64359012,-22.31729652
46.24007732,-19.94249194
47.32853607,-20.03191563
47.5835749,-19.51204267
46.95559033,-19.35441654
46.16610819,-19.70181091
47.19263515,-19.96746336
46.58129113,-20.57863104
46.42007783,-19.44852716
47.07979756,-19.65548526
46.29544516,-19.68806036
47.47636874,-23.92017868
46.16453428,-19.2915461
46.64506092,-19.39155488
46.73524483,-20.13180778
47.1820263,-20.39917596
46.01217967,-19.33198306
46.9071106,-20.09399112
46.90811926,-20.21420077
47.17940436,-19.73991373
46.55350269,-19.77104756
44.51295491,-17.75625509
46.39784505,-19.94854731
47.10360658,-20.51138392
46.77629993,-19.3528744
46.37926456,-19.38863794
44.70898301,-17.9279313
49.9454445,-13.60816897
46.7759513,-19.50542351
46.88706978,-19.62548091
47.36303198,-20.23110383
45.86740508,-20.07660846
47.07391015,-19.4125059
46.82952624,-20.50385878
46.29853977,-20.11317373
49.14789571,-18.84729117
48.28276735,-21.10304095